"species","term","edf","f_stat","p_value","category","is_vegetation","rank","timestamp"
"White-browed Woodswallow","s(log(duration_minutes))",0.905472434115264,3.18221554652145,0.000833976787151802,"other",FALSE,8,"2026-06-03 11:13:06"
"White-browed Woodswallow","s(height_cwm)",1.43121188367473,2.55468734640497,0.00285850102513885,"vegetation",TRUE,9,"2026-06-03 11:13:06"
"White-browed Woodswallow","s(lc_trees)",0.951913694623182,2.17938467000304,1.20249816581985e-06,"landscape",FALSE,10,"2026-06-03 11:13:06"
"White-browed Woodswallow","s(temp_annual)",0.944937022269885,1.87885285245822,8.60511148337295e-07,"landscape",FALSE,11,"2026-06-03 11:13:06"
"White-browed Woodswallow","s(wooddensity_cwm)",1.22238247884168,1.39389222945596,0.0258983301360607,"vegetation",TRUE,12,"2026-06-03 11:13:06"
"White-browed Woodswallow","s(FDiv)",0.780928056207961,1.13855362014141,0.0185091999483823,"vegetation",TRUE,13,"2026-06-03 11:13:06"
"White-browed Woodswallow","s(log1p(nightlights))",0.886631830953602,0.861610447080478,0.00139906318064842,"other",FALSE,14,"2026-06-03 11:13:06"
"White-browed Woodswallow","s(FEve)",0.51856471349282,0.358438388220369,0.12550836682682,"vegetation",TRUE,15,"2026-06-03 11:13:06"
"White-browed Woodswallow","s(elevation)",0.762164302558881,0.167443429126241,0.103156489775967,"landscape",FALSE,16,"2026-06-03 11:13:06"
"White-browed Woodswallow","s(log1p(effort_distance_km))",1.10808298074289e-05,2.54304818808176e-06,0.431578953525444,"other",FALSE,17,"2026-06-03 11:13:06"
"White-browed Woodswallow","protocol_type",5,1.82214025487348e-06,0.999999999999987,"effort",FALSE,18,"2026-06-03 11:13:06"
"White-browed Woodswallow","s(prop_canopy)",9.38686201347896e-06,1.41348984547974e-06,0.512213009017883,"vegetation",TRUE,19,"2026-06-03 11:13:06"
"White-browed Woodswallow","s(gini_simpson)",7.5377094908201e-06,7.73712445575033e-07,0.657994244156409,"vegetation",TRUE,20,"2026-06-03 11:13:06"
"White-browed Woodswallow","s(water_occ)",7.9584519311295e-06,5.27371657195554e-07,0.472879241778604,"landscape",FALSE,21,"2026-06-03 11:13:06"
"White-browed Woodswallow","s(LA_cwm)",6.9797352118082e-06,5.13013665548892e-07,0.717229665512547,"vegetation",TRUE,22,"2026-06-03 11:13:06"
"White-browed Woodswallow","s(FRic)",5.42257557106275e-06,4.83835043955719e-07,0.643286540355813,"vegetation",TRUE,23,"2026-06-03 11:13:06"
"White-browed Woodswallow","s(cover)",5.71585698434379e-06,1.46484326187032e-07,0.923318580980917,"vegetation",TRUE,24,"2026-06-03 11:13:06"
"White-browed Woodswallow","s(time_observations_started)",2.61729854804119e-06,9.98536002274008e-08,0.710452720812636,"effort",FALSE,25,"2026-06-03 11:13:06"
"Chestnut-rumped Thornbill","s(log1p(nightlights))",1.73581116079746,9.60185865976401,0.000313460152414069,"other",FALSE,1,"2026-06-03 11:17:07"
"Chestnut-rumped Thornbill","s(log(duration_minutes))",1.80937475804851,9.09078464113962,4.59036844757676e-07,"other",FALSE,2,"2026-06-03 11:17:07"
"Chestnut-rumped Thornbill","s(gini_simpson)",1.66950544450893,4.23241259422424,0.00014714424995832,"vegetation",TRUE,3,"2026-06-03 11:17:07"
"Chestnut-rumped Thornbill","s(log(precip_annual))",2.66278567254369,4.12128339586967,0,"other",FALSE,4,"2026-06-03 11:17:07"
"Chestnut-rumped Thornbill","s(cover)",1.72360924898122,3.60229961894876,0.000796269176924325,"vegetation",TRUE,5,"2026-06-03 11:17:07"
"Chestnut-rumped Thornbill","s(pielou_evenness)",1.24469158636069,2.46734432003155,0.00231190920799995,"vegetation",TRUE,6,"2026-06-03 11:17:07"
"Chestnut-rumped Thornbill","s(prop_canopy)",1.25499921445933,2.00701800950479,0.00679913436953572,"vegetation",TRUE,7,"2026-06-03 11:17:07"
"Chestnut-rumped Thornbill","s(sp_richness)",0.831550084911135,1.64308487424596,0.00758445971666677,"vegetation",TRUE,8,"2026-06-03 11:17:07"
"Chestnut-rumped Thornbill","s(LA_cwm)",0.798205975766065,1.31682484301043,0.0171588915316363,"vegetation",TRUE,9,"2026-06-03 11:17:07"
"Chestnut-rumped Thornbill","s(lc_trees)",0.900812064421121,1.0158354509548,0.000759309512618822,"landscape",FALSE,10,"2026-06-03 11:17:07"
"Chestnut-rumped Thornbill","s(temp_annual)",1.6099322242751,0.617638762156677,0.0152398034302446,"landscape",FALSE,11,"2026-06-03 11:17:07"
"Chestnut-rumped Thornbill","s(day_of_year)",1.78483915350305,0.563156851224511,0.0543593102936133,"effort",FALSE,12,"2026-06-03 11:17:07"
"Chestnut-rumped Thornbill","s(mean_fhd)",9.57053653665659e-06,2.29496250530218e-06,0.359122514957773,"vegetation",TRUE,13,"2026-06-03 11:17:07"
"Chestnut-rumped Thornbill","s(log1p(effort_distance_km))",9.13254643940135e-06,2.20860350898075e-06,0.420241650803425,"other",FALSE,14,"2026-06-03 11:17:07"
"Chestnut-rumped Thornbill","s(height_cwm)",5.75397230062652e-06,7.77920967462069e-07,0.569615288843029,"vegetation",TRUE,15,"2026-06-03 11:17:07"
"Chestnut-rumped Thornbill","s(water_occ)",1.08486124929101e-05,7.7427638935452e-07,0.415036594723655,"landscape",FALSE,16,"2026-06-03 11:17:07"
"Chestnut-rumped Thornbill","s(number_observers)",5.02711684562036e-06,7.72511631081829e-07,0.55431350385014,"effort",FALSE,17,"2026-06-03 11:17:07"
"Chestnut-rumped Thornbill","s(observer_expertise)",4.40888650612134e-06,6.05704592588897e-07,0.473725127298896,"effort",FALSE,18,"2026-06-03 11:17:07"
"Chestnut-rumped Thornbill","s(elevation)",6.47301263928905e-06,5.18816989937872e-07,0.361660571382584,"landscape",FALSE,19,"2026-06-03 11:17:07"
"Chestnut-rumped Thornbill","s(wooddensity_cwm)",4.75669703864386e-06,2.22635727928107e-07,0.750084112899176,"vegetation",TRUE,20,"2026-06-03 11:17:07"
"Chestnut-rumped Thornbill","s(FRic)",3.26741289801875e-06,1.0267816151277e-07,0.761515733311812,"vegetation",TRUE,21,"2026-06-03 11:17:07"
"Chestnut-rumped Thornbill","s(FEve)",3.20729778411839e-06,8.80952369021613e-08,0.863589989776863,"vegetation",TRUE,22,"2026-06-03 11:17:07"
"Chestnut-rumped Thornbill","s(FDiv)",3.14620917419673e-06,7.55845898657904e-08,0.881278690331177,"vegetation",TRUE,23,"2026-06-03 11:17:07"
"Chestnut-rumped Thornbill","protocol_type",5,6.70451665024236e-08,1,"effort",FALSE,24,"2026-06-03 11:17:07"
"Chestnut-rumped Thornbill","s(time_observations_started)",1.90035761306188e-06,4.15438267931569e-08,0.836478532446844,"effort",FALSE,25,"2026-06-03 11:17:07"
"White-browed Babbler","s(height_cwm)",1.94753289470974,15.6412687227135,0,"vegetation",TRUE,1,"2026-06-03 11:19:03"
"White-browed Babbler","s(lc_trees)",4.70329432932892,5.14484878433916,0,"landscape",FALSE,2,"2026-06-03 11:19:03"
"White-browed Babbler","s(LA_cwm)",0.870702760061781,2.24449758745696,0.00270263062607212,"vegetation",TRUE,3,"2026-06-03 11:19:03"
"White-browed Babbler","s(log(precip_annual))",4.0501585774856,2.17729189454428,8.28266090344698e-05,"other",FALSE,4,"2026-06-03 11:19:03"
"White-browed Babbler","s(temp_annual)",3.62368014226891,2.06177131630679,0.000105600914001469,"landscape",FALSE,5,"2026-06-03 11:19:03"
"White-browed Babbler","s(log1p(effort_distance_km))",1.48137547958635,1.58092689960072,0.0363453260614466,"other",FALSE,6,"2026-06-03 11:19:03"
"White-browed Babbler","s(wooddensity_cwm)",1.05737287371658,1.32248438402193,0.0234458407415616,"vegetation",TRUE,7,"2026-06-03 11:19:03"
"White-browed Babbler","s(day_of_year)",2.17968465845799,1.28831424942306,0.00200902443330664,"effort",FALSE,8,"2026-06-03 11:19:03"
"White-browed Babbler","s(log1p(nightlights))",1.19915187008445,1.08566293742349,0.000754873472164297,"other",FALSE,9,"2026-06-03 11:19:03"
"White-browed Babbler","s(water_occ)",1.63495325849933,0.667851162874545,0.0172520976125674,"landscape",FALSE,10,"2026-06-03 11:19:03"
"White-browed Babbler","s(FEve)",0.586635331665101,0.383274174725594,0.127738614392758,"vegetation",TRUE,11,"2026-06-03 11:19:03"
"White-browed Babbler","s(time_observations_started)",0.903161147876998,0.224089082481182,0.116668034066454,"effort",FALSE,12,"2026-06-03 11:19:03"
"White-browed Babbler","s(cover)",2.02400899600602e-05,4.51404976135382e-06,0.400924157381875,"vegetation",TRUE,13,"2026-06-03 11:19:03"
"White-browed Babbler","s(log(duration_minutes))",1.3056342869178e-05,3.12201532454683e-06,0.422151114861117,"other",FALSE,14,"2026-06-03 11:19:03"
"White-browed Babbler","s(gini_simpson)",5.50029391364684e-06,2.65809405834092e-06,0.193030034345739,"vegetation",TRUE,15,"2026-06-03 11:19:03"
"White-browed Babbler","s(pielou_evenness)",7.71723041912585e-06,2.18355963040604e-06,0.362783168067733,"vegetation",TRUE,16,"2026-06-03 11:19:03"
"White-browed Babbler","s(observer_expertise)",5.70276227619855e-06,2.03292727961983e-06,0.221838318388988,"effort",FALSE,17,"2026-06-03 11:19:03"
"White-browed Babbler","s(FRic)",7.43943244572269e-06,1.76733227429109e-06,0.383934414113639,"vegetation",TRUE,18,"2026-06-03 11:19:03"
"White-browed Babbler","s(sp_richness)",5.66027152435025e-06,1.70220417332907e-06,0.329249415021393,"vegetation",TRUE,19,"2026-06-03 11:19:03"
"White-browed Babbler","s(FDiv)",5.00316643774738e-06,1.41801340950094e-06,0.34084893329124,"vegetation",TRUE,20,"2026-06-03 11:19:03"
"White-browed Babbler","s(mean_fhd)",5.21864175367142e-06,6.87785098198946e-07,0.518264978163403,"vegetation",TRUE,21,"2026-06-03 11:19:03"
"White-browed Babbler","s(prop_canopy)",5.31312406581004e-06,2.92108010754952e-07,0.703038181174565,"vegetation",TRUE,22,"2026-06-03 11:19:03"
"White-browed Babbler","s(elevation)",7.07504171618e-06,2.25015531571966e-07,0.607543157396048,"landscape",FALSE,23,"2026-06-03 11:19:03"
"White-browed Babbler","s(number_observers)",6.18392253968392e-06,1.40836675608551e-07,0.894556414933736,"effort",FALSE,24,"2026-06-03 11:19:03"
"White-browed Babbler","protocol_type",3,1.85641764438668e-11,1,"effort",FALSE,25,"2026-06-03 11:19:03"
"Southern Emuwren","s(height_cwm)",1.90860657687456,20.0138240956535,0,"vegetation",TRUE,1,"2026-06-03 11:20:53"
"Southern Emuwren","s(log(duration_minutes))",0.982203056004784,18.3810676220851,0,"other",FALSE,2,"2026-06-03 11:20:53"
"Southern Emuwren","s(wooddensity_cwm)",2.89626411140615,15.8556114216753,0,"vegetation",TRUE,3,"2026-06-03 11:20:53"
"Southern Emuwren","s(elevation)",6.18187959180728,7.46852391404579,0,"landscape",FALSE,4,"2026-06-03 11:20:53"
"Southern Emuwren","s(temp_annual)",5.71963630698465,7.18332793780378,0,"landscape",FALSE,5,"2026-06-03 11:20:53"
"Southern Emuwren","s(mean_fhd)",1.68153432006289,5.31906206954098,2.79251293225924e-05,"vegetation",TRUE,6,"2026-06-03 11:20:53"
"Southern Emuwren","s(FDiv)",1.64446118905561,4.87901611162337,5.45880474078775e-05,"vegetation",TRUE,7,"2026-06-03 11:20:53"
"Southern Emuwren","s(FRic)",1.47675630540015,4.07294784050027,9.04074007763711e-05,"vegetation",TRUE,8,"2026-06-03 11:20:53"
"Southern Emuwren","s(log(precip_annual))",2.0549834312671,3.38348080678518,0,"other",FALSE,9,"2026-06-03 11:20:53"
"Southern Emuwren","s(log1p(nightlights))",2.49645505956501,2.83025777178048,3.1905623965045e-07,"other",FALSE,10,"2026-06-03 11:20:53"
"Southern Emuwren","s(sp_richness)",1.71072623936846,2.77654713096646,0.00221121631096866,"vegetation",TRUE,11,"2026-06-03 11:20:53"
"Southern Emuwren","s(water_occ)",1.84636140912701,2.63373311061917,-1.21952095089028e-08,"landscape",FALSE,12,"2026-06-03 11:20:53"
"Southern Emuwren","s(cover)",0.881986603240374,2.49030270544245,0.00157891104375785,"vegetation",TRUE,13,"2026-06-03 11:20:53"
"Southern Emuwren","s(observer_expertise)",1.41275407746319,2.22492950859116,0.00205302950162412,"effort",FALSE,14,"2026-06-03 11:20:53"
"Southern Emuwren","s(day_of_year)",2.55837124325383,1.40179494442361,0.00264067138934032,"effort",FALSE,15,"2026-06-03 11:20:53"
"Southern Emuwren","s(time_observations_started)",2.17691171065431,1.12458615914592,0.00629947859259383,"effort",FALSE,16,"2026-06-03 11:20:53"
"Southern Emuwren","s(LA_cwm)",1.12911893445949,0.855445002369775,0.0792401487332424,"vegetation",TRUE,17,"2026-06-03 11:20:53"
"Southern Emuwren","s(lc_trees)",1.46402609119879,0.420062109871767,0.0448418361999164,"landscape",FALSE,18,"2026-06-03 11:20:53"
"Southern Emuwren","s(prop_canopy)",7.93259701120584e-05,2.66101459787958e-05,0.13179966500376,"vegetation",TRUE,19,"2026-06-03 11:20:53"
"Southern Emuwren","s(log1p(effort_distance_km))",4.72134068350876e-05,1.29696716807559e-05,0.364142770069064,"other",FALSE,20,"2026-06-03 11:20:53"
"Southern Emuwren","s(pielou_evenness)",4.56400512207216e-05,8.26887672658426e-06,0.461760594363337,"vegetation",TRUE,21,"2026-06-03 11:20:53"
"Southern Emuwren","s(FEve)",3.1091216231576e-05,4.09116007731721e-06,0.530856965080985,"vegetation",TRUE,22,"2026-06-03 11:20:53"
"Southern Emuwren","s(number_observers)",2.8807126481143e-05,2.76472992240428e-06,0.725308514835051,"effort",FALSE,23,"2026-06-03 11:20:53"
"Southern Emuwren","s(gini_simpson)",1.78608150482775e-05,1.19771949093456e-06,0.73913103348221,"vegetation",TRUE,24,"2026-06-03 11:20:53"
"Southern Emuwren","protocol_type",2,2.29131098959384e-11,0.999999999977087,"effort",FALSE,25,"2026-06-03 11:20:53"
"Diamond Firetail","s(log(duration_minutes))",1.93092869610293,12.1550392371673,0,"other",FALSE,1,"2026-06-03 11:22:35"
"Diamond Firetail","s(observer_expertise)",2.6853653698567,6.60517969490384,1.46562681746509e-06,"effort",FALSE,2,"2026-06-03 11:22:35"
"Diamond Firetail","s(sp_richness)",1.56330681413431,3.14404007145215,0.00123638380566504,"vegetation",TRUE,3,"2026-06-03 11:22:35"
"Diamond Firetail","s(temp_annual)",5.40192163042207,2.86220934130289,2.36075394322022e-05,"landscape",FALSE,4,"2026-06-03 11:22:35"
"Diamond Firetail","s(log1p(nightlights))",3.55202451393139,2.76266710700436,9.32975874334829e-06,"other",FALSE,5,"2026-06-03 11:22:35"
"Diamond Firetail","s(FEve)",0.889712236925313,2.68894380410278,0.000520890779489802,"vegetation",TRUE,6,"2026-06-03 11:22:35"
"Diamond Firetail","s(mean_fhd)",1.26649079032661,2.39163959387808,0.0020913590473336,"vegetation",TRUE,7,"2026-06-03 11:22:35"
"Diamond Firetail","s(height_cwm)",0.874965157354669,2.3316586753932,0.00180244529564433,"vegetation",TRUE,8,"2026-06-03 11:22:35"
"Diamond Firetail","s(lc_trees)",2.77903343416748,2.1225549752266,1.87364309677251e-05,"landscape",FALSE,9,"2026-06-03 11:22:35"
"Diamond Firetail","s(log(precip_annual))",3.02370375984391,1.7664260958999,0.000174261550012988,"other",FALSE,10,"2026-06-03 11:22:35"
"Diamond Firetail","s(number_observers)",1.22486276637993,1.29360558637013,0.0401317970566832,"effort",FALSE,11,"2026-06-03 11:22:35"
"Diamond Firetail","s(elevation)",2.57728105225606,1.2451704697853,0.00150595952646049,"landscape",FALSE,12,"2026-06-03 11:22:35"
"Diamond Firetail","s(pielou_evenness)",1.00483657511387,0.936903262672774,0.0526355107524441,"vegetation",TRUE,13,"2026-06-03 11:22:35"
"Diamond Firetail","s(day_of_year)",1.81893808099963,0.814040528892892,0.0139776954426909,"effort",FALSE,14,"2026-06-03 11:22:35"
"Diamond Firetail","s(wooddensity_cwm)",0.709270516955625,0.813198532735111,0.0497283927672533,"vegetation",TRUE,15,"2026-06-03 11:22:35"
"Diamond Firetail","s(water_occ)",0.809420680805978,0.471727859835131,0.0119590836526114,"landscape",FALSE,16,"2026-06-03 11:22:35"
"Diamond Firetail","s(FDiv)",0.520917927692372,0.262092477182522,0.181964614101013,"vegetation",TRUE,17,"2026-06-03 11:22:35"
"Diamond Firetail","s(prop_canopy)",8.82755880265345e-06,3.61795553255498e-06,0.132854218459328,"vegetation",TRUE,18,"2026-06-03 11:22:35"
"Diamond Firetail","s(cover)",1.05255001527917e-05,1.71047042648187e-06,0.547165862513592,"vegetation",TRUE,19,"2026-06-03 11:22:35"
"Diamond Firetail","s(log1p(effort_distance_km))",1.48422350892173e-05,1.32764044317407e-06,0.723299385780774,"other",FALSE,20,"2026-06-03 11:22:35"
"Diamond Firetail","s(LA_cwm)",8.68995143182403e-06,1.12518155236327e-06,0.530726627435604,"vegetation",TRUE,21,"2026-06-03 11:22:35"
"Diamond Firetail","s(time_observations_started)",7.89098349294904e-06,2.70995338750783e-07,0.74440129219363,"effort",FALSE,22,"2026-06-03 11:22:35"
"Diamond Firetail","s(gini_simpson)",6.78778224621586e-06,1.45654953808599e-07,0.899424841599787,"vegetation",TRUE,23,"2026-06-03 11:22:35"
"Diamond Firetail","s(FRic)",6.72724225053642e-06,1.13789251012247e-07,0.876480583978797,"vegetation",TRUE,24,"2026-06-03 11:22:35"
"Diamond Firetail","protocol_type",5,5.84754988613843e-08,1,"effort",FALSE,25,"2026-06-03 11:22:35"
"Noisy Pitta","s(log(duration_minutes))",0.978032259639528,14.8356409497254,0,"other",FALSE,1,"2026-06-03 11:25:34"
"Noisy Pitta","s(sp_richness)",2.35450169545045,8.36892063816521,-8.4008475731423e-08,"vegetation",TRUE,2,"2026-06-03 11:25:34"
"Noisy Pitta","s(cover)",0.951478101938384,6.53381885138535,1.24717491256643e-06,"vegetation",TRUE,3,"2026-06-03 11:25:34"
"Noisy Pitta","s(temp_annual)",3.4050388574142,6.19244159960362,0,"landscape",FALSE,4,"2026-06-03 11:25:34"
"Noisy Pitta","s(log(precip_annual))",3.79873597521545,5.53920099716422,0,"other",FALSE,5,"2026-06-03 11:25:34"
"Noisy Pitta","s(day_of_year)",3.28676171974026,4.58413752361826,0,"effort",FALSE,6,"2026-06-03 11:25:34"
"Noisy Pitta","s(observer_expertise)",2.04517818053435,3.80373800892848,0.000222561556423084,"effort",FALSE,7,"2026-06-03 11:25:34"
"Noisy Pitta","s(wooddensity_cwm)",1.74769788357928,3.67451002762051,0.000641365942086747,"vegetation",TRUE,8,"2026-06-03 11:25:34"
"Noisy Pitta","s(FRic)",1.76653782764046,3.6513672115852,0.000855392439956137,"vegetation",TRUE,9,"2026-06-03 11:25:34"
"Noisy Pitta","s(height_cwm)",1.77563770242133,3.44712161499987,0.000833962909519315,"vegetation",TRUE,10,"2026-06-03 11:25:34"
"Noisy Pitta","s(lc_trees)",2.28302768732374,3.33253707904941,0,"landscape",FALSE,11,"2026-06-03 11:25:34"
"Noisy Pitta","s(FEve)",1.73287551941574,3.21457045476316,0.00233413294482099,"vegetation",TRUE,12,"2026-06-03 11:25:34"
"Noisy Pitta","s(elevation)",0.964164712198514,2.98844465146154,0,"landscape",FALSE,13,"2026-06-03 11:25:34"
"Noisy Pitta","s(log1p(nightlights))",3.85948017870916,2.00423046907387,0.000247434743860797,"other",FALSE,14,"2026-06-03 11:25:34"
"Noisy Pitta","s(log1p(effort_distance_km))",1.37738129570457,1.9743205002297,0.0131240012179688,"other",FALSE,15,"2026-06-03 11:25:34"
"Noisy Pitta","s(time_observations_started)",2.26944634014852,1.87368741194919,0.000195500081377808,"effort",FALSE,16,"2026-06-03 11:25:34"
"Noisy Pitta","s(LA_cwm)",1.48158084311537,1.55604410744256,0.031760445166964,"vegetation",TRUE,17,"2026-06-03 11:25:34"
"Noisy Pitta","s(pielou_evenness)",0.727353051710524,0.88920258499972,0.0404680059496736,"vegetation",TRUE,18,"2026-06-03 11:25:34"
"Noisy Pitta","s(FDiv)",5.59482790851077e-05,1.27000184571609e-05,0.407817773989008,"vegetation",TRUE,19,"2026-06-03 11:25:34"
"Noisy Pitta","s(water_occ)",2.50727878975774e-05,2.60868594055982e-06,0.332100585104593,"landscape",FALSE,20,"2026-06-03 11:25:34"
"Noisy Pitta","s(number_observers)",2.34483146016623e-05,2.55153850592847e-06,0.665944200759029,"effort",FALSE,21,"2026-06-03 11:25:34"
"Noisy Pitta","s(gini_simpson)",2.09927207108149e-05,2.11542071280247e-06,0.554159170561347,"vegetation",TRUE,22,"2026-06-03 11:25:34"
"Noisy Pitta","s(prop_canopy)",1.89718340936526e-05,1.45750284416084e-06,0.750602399519787,"vegetation",TRUE,23,"2026-06-03 11:25:34"
"Noisy Pitta","s(mean_fhd)",1.92779920966607e-05,1.19961415586966e-06,0.774348773487793,"vegetation",TRUE,24,"2026-06-03 11:25:34"
"Noisy Pitta","protocol_type",4,3.89350734224539e-09,1,"effort",FALSE,25,"2026-06-03 11:25:34"
"Powerful Owl","s(time_observations_started)",5.08992276752307,15.0262214533847,0,"effort",FALSE,1,"2026-06-03 11:28:09"
"Powerful Owl","s(log(duration_minutes))",1.9429093448281,9.34159689593706,4.74854662591007e-07,"other",FALSE,2,"2026-06-03 11:28:09"
"Powerful Owl","s(log1p(nightlights))",3.34431796785012,7.9888651926457,0,"other",FALSE,3,"2026-06-03 11:28:09"
"Powerful Owl","s(FRic)",1.8236498788162,7.50659615343147,1.27859353726834e-06,"vegetation",TRUE,4,"2026-06-03 11:28:09"
"Powerful Owl","s(prop_canopy)",1.86815736509654,6.91388735494494,5.1704976018474e-06,"vegetation",TRUE,5,"2026-06-03 11:28:09"
"Powerful Owl","s(temp_annual)",4.74471803945426,6.39199334583876,0,"landscape",FALSE,6,"2026-06-03 11:28:09"
"Powerful Owl","s(observer_expertise)",0.957474670380549,5.60133654795472,1.65204079916048e-06,"effort",FALSE,7,"2026-06-03 11:28:09"
"Powerful Owl","s(LA_cwm)",0.92373565265432,4.03476984134662,8.56669637677721e-05,"vegetation",TRUE,8,"2026-06-03 11:28:09"
"Powerful Owl","s(elevation)",4.98247556712196,3.92018696210403,0,"landscape",FALSE,9,"2026-06-03 11:28:09"
"Powerful Owl","s(height_cwm)",1.7143899085884,3.15084227448837,0.00209630869029276,"vegetation",TRUE,10,"2026-06-03 11:28:09"
"Powerful Owl","s(sp_richness)",1.5011031853786,2.19507007152197,0.0072750899240186,"vegetation",TRUE,11,"2026-06-03 11:28:09"
"Powerful Owl","s(lc_trees)",2.01976004943586,1.95104683189561,2.15127732068332e-05,"landscape",FALSE,12,"2026-06-03 11:28:09"
"Powerful Owl","s(log(precip_annual))",1.91414833767181,1.80794698358058,3.13883581470886e-05,"other",FALSE,13,"2026-06-03 11:28:09"
"Powerful Owl","s(FDiv)",1.20179739300823,1.37975980431649,0.0304732891341355,"vegetation",TRUE,14,"2026-06-03 11:28:09"
"Powerful Owl","s(number_observers)",1.04422424486692,0.867944069649767,0.0837284709418409,"effort",FALSE,15,"2026-06-03 11:28:09"
"Powerful Owl","s(day_of_year)",1.47164513811915,0.387829466901878,0.0970025460062809,"effort",FALSE,16,"2026-06-03 11:28:09"
"Powerful Owl","s(wooddensity_cwm)",5.30836113705898e-05,1.99788777125647e-05,0.262987090565591,"vegetation",TRUE,17,"2026-06-03 11:28:09"
"Powerful Owl","s(mean_fhd)",3.57975922268381e-05,1.14799755515732e-05,0.298705562858086,"vegetation",TRUE,18,"2026-06-03 11:28:09"
"Powerful Owl","s(gini_simpson)",4.15955024990106e-05,7.78511242002125e-06,0.455404811428704,"vegetation",TRUE,19,"2026-06-03 11:28:09"
"Powerful Owl","s(cover)",2.21631674749748e-05,2.91182003288183e-06,0.605632652075911,"vegetation",TRUE,20,"2026-06-03 11:28:09"
"Powerful Owl","s(FEve)",2.45484647025938e-05,2.66016031706576e-06,0.599437047207528,"vegetation",TRUE,21,"2026-06-03 11:28:09"
"Powerful Owl","s(log1p(effort_distance_km))",1.99238090606536e-05,6.34234191005725e-07,0.882841722082463,"other",FALSE,22,"2026-06-03 11:28:09"
"Powerful Owl","s(water_occ)",1.70047993237995e-05,1.69854257323772e-07,0.848186753684683,"landscape",FALSE,23,"2026-06-03 11:28:09"
"Powerful Owl","s(pielou_evenness)",1.18934389454884e-05,1.39355283088055e-07,0.932483353430577,"vegetation",TRUE,24,"2026-06-03 11:28:09"
"Powerful Owl","protocol_type",2,5.82275061476172e-12,0.999999999994177,"effort",FALSE,25,"2026-06-03 11:28:09"
"Superb Parrot","s(FDiv)",0.948508997284487,6.12528408955728,2.68622561816478e-06,"vegetation",TRUE,1,"2026-06-03 11:30:48"
"Superb Parrot","s(day_of_year)",4.97926340440164,3.96982790087645,1.82513437207987e-06,"effort",FALSE,2,"2026-06-03 11:30:48"
"Superb Parrot","s(temp_annual)",2.75395742312833,3.14134002358924,0,"landscape",FALSE,3,"2026-06-03 11:30:48"
"Superb Parrot","s(time_observations_started)",2.48596097013097,2.89501217260433,1.94642999573613e-06,"effort",FALSE,4,"2026-06-03 11:30:48"
"Superb Parrot","s(log(precip_annual))",2.50562229875814,2.4066407643352,1.61663433417836e-07,"other",FALSE,5,"2026-06-03 11:30:48"
"Superb Parrot","s(observer_expertise)",0.875661098229934,1.76037763729653,0.00345843260375289,"effort",FALSE,6,"2026-06-03 11:30:48"
"Superb Parrot","s(lc_trees)",0.936850226763412,1.64953566863567,1.250715358736e-05,"landscape",FALSE,7,"2026-06-03 11:30:48"
"Superb Parrot","s(wooddensity_cwm)",1.35417528024246,1.58513345266252,0.0196527324827098,"vegetation",TRUE,8,"2026-06-03 11:30:48"
"Superb Parrot","s(elevation)",3.12362024287633,1.49143422951685,0.00178276056730164,"landscape",FALSE,9,"2026-06-03 11:30:48"
"Superb Parrot","s(log1p(effort_distance_km))",1.4042591132766,1.21596049337615,0.0642378765427963,"other",FALSE,10,"2026-06-03 11:30:48"
"Superb Parrot","s(log(duration_minutes))",1.14317875886202,1.18771505001098,0.0325025147667887,"other",FALSE,11,"2026-06-03 11:30:48"
"Superb Parrot","s(height_cwm)",0.770193511499619,1.11713808808236,0.0145239517163571,"vegetation",TRUE,12,"2026-06-03 11:30:48"
"Superb Parrot","s(prop_canopy)",0.741936284091559,0.958183786761869,0.0341444373757837,"vegetation",TRUE,13,"2026-06-03 11:30:48"
"Superb Parrot","s(sp_richness)",0.420255437645213,0.241593625645292,0.15433292779271,"vegetation",TRUE,14,"2026-06-03 11:30:48"
"Superb Parrot","s(log1p(nightlights))",0.489479225269122,0.0895808142117429,0.158438043638823,"other",FALSE,15,"2026-06-03 11:30:48"
"Superb Parrot","s(water_occ)",2.19353716732229e-05,2.22045256670778e-06,0.306783928345269,"landscape",FALSE,16,"2026-06-03 11:30:48"
"Superb Parrot","s(number_observers)",7.15668188659533e-06,1.8016276919152e-06,0.386046515787642,"effort",FALSE,17,"2026-06-03 11:30:48"
"Superb Parrot","s(cover)",5.16484332893023e-06,1.49051062980923e-06,0.334823532738166,"vegetation",TRUE,18,"2026-06-03 11:30:48"
"Superb Parrot","s(mean_fhd)",1.98789613672652e-06,8.91364172170941e-07,0.201310416252994,"vegetation",TRUE,19,"2026-06-03 11:30:48"
"Superb Parrot","s(FEve)",2.25563263948826e-06,2.19937248660914e-07,0.656761157944297,"vegetation",TRUE,20,"2026-06-03 11:30:48"
"Superb Parrot","s(pielou_evenness)",2.78529609329955e-06,1.85622826911747e-07,0.769796435467439,"vegetation",TRUE,21,"2026-06-03 11:30:48"
"Superb Parrot","s(FRic)",1.59257414330872e-06,1.12591519233872e-07,0.643681450532994,"vegetation",TRUE,22,"2026-06-03 11:30:48"
"Superb Parrot","s(LA_cwm)",2.19400155805137e-06,8.48667401666425e-08,0.801945804601038,"vegetation",TRUE,23,"2026-06-03 11:30:48"
